Cumulative People,Type,Date,Country/Region,Subregion Code,Province/State,Lat,Long,Hospitalized (Symptoms),Intensive Care,Total Hospitalized,Home Isolation,Active Confirmed Cases,Newly Confirmed,Swabs
9,Deaths,3/16/2020 5:00:00 PM,Italy,15,Campania,40.83956555,14.25084984,103,22,125,238,363,67,2517
346,Deaths,3/16/2020 5:00:00 PM,Italy,8,Emilia Romagna,44.49436681,11.3417208,1362,197,1559,1529,3088,347,13096
22,Deaths,3/16/2020 5:00:00 PM,Italy,6,Friuli Venezia Giulia,45.6494354,13.76813649,96,19,115,231,346,30,4851
19,Deaths,3/16/2020 5:00:00 PM,Italy,12,Lazio,41.89277044,12.48366722,267,31,298,174,472,76,9330
50,Deaths,3/16/2020 5:00:00 PM,Italy,7,Liguria,44.41149315,8.9326992,255,73,328,247,575,82,2189
1420,Deaths,3/16/2020 5:00:00 PM,Italy,3,Lombardia,45.46679409,9.190347404,6171,823,6994,3867,10861,818,43565
57,Deaths,3/16/2020 5:00:00 PM,Italy,11,Marche,43.61675973,13.5188753,528,110,638,547,1185,98,3225
1,Deaths,3/16/2020 5:00:00 PM,Italy,14,Molise,41.55774754,14.65916051,3,5,8,7,15,-2,253
111,Deaths,3/16/2020 5:00:00 PM,Italy,1,Piemonte,45.0732745,7.680687483,1045,186,1231,174,1405,375,5588
16,Deaths,3/16/2020 5:00:00 PM,Italy,16,Puglia,41.12559576,16.86736689,116,6,122,90,212,0,2017
2,Deaths,3/16/2020 5:00:00 PM,Italy,20,Sardegna,39.21531192,9.110616306,39,0,39,66,105,30,797
2,Deaths,3/16/2020 5:00:00 PM,Italy,19,Sicilia,38.11569725,13.3623567,75,20,95,108,203,24,2653
14,Deaths,3/16/2020 5:00:00 PM,Italy,9,Toscana,43.76923077,11.25588885,175,107,282,559,841,78,5910
6,Deaths,3/16/2020 5:00:00 PM,Italy,4,P.A. Trento,46.06893511,11.12123097,73,19,92,275,367,0,1006
1,Deaths,3/16/2020 5:00:00 PM,Italy,10,Umbria,43.10675841,12.38824698,30,15,45,114,159,20,1093
2,Deaths,3/16/2020 5:00:00 PM,Italy,2,Valle d'Aosta,45.73750286,7.320149366,28,5,33,70,103,47,287
69,Deaths,3/16/2020 5:00:00 PM,Italy,5,Veneto,45.43490485,12.33845213,498,156,654,1620,2274,285,35052
0,Confirmed,2/24/2020 6:00:00 PM,Italy,13,Abruzzo,42.35122196,13.39843823,0,0,0,0,0,0,5
0,Confirmed,2/24/2020 6:00:00 PM,Italy,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0
0,Confirmed,2/24/2020 6:00:00 PM,Italy,4,P.A. Bolzano,46.49933453,11.35662422,0,0,0,0,0,0,1
0,Confirmed,2/24/2020 6:00:00 PM,Italy,18,Calabria,38.90597598,16.59440194,0,0,0,0,0,0,1
0,Confirmed,2/24/2020 6:00:00 PM,Italy,15,Campania,40.83956555,14.25084984,0,0,0,0,0,0,10
18,Confirmed,2/24/2020 6:00:00 PM,Italy,8,Emilia Romagna,44.49436681,11.3417208,10,2,12,6,18,18,148
0,Confirmed,2/24/2020 6:00:00 PM,Italy,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,0,0,0,58
3,Confirmed,2/24/2020 6:00:00 PM,Italy,12,Lazio,41.89277044,12.48366722,1,1,2,0,2,2,124
0,Confirmed,2/24/2020 6:00:00 PM,Italy,7,Liguria,44.41149315,8.9326992,0,0,0,0,0,0,1
172,Confirmed,2/24/2020 6:00:00 PM,Italy,3,Lombardia,45.46679409,9.190347404,76,19,95,71,166,166,1463
0,Confirmed,2/24/2020 6:00:00 PM,Italy,11,Marche,43.61675973,13.5188753,0,0,0,0,0,0,16
0,Confirmed,2/24/2020 6:00:00 PM,Italy,14,Molise,41.55774754,14.65916051,0,0,0,0,0,0,0
3,Confirmed,2/24/2020 6:00:00 PM,Italy,1,Piemonte,45.0732745,7.680687483,2,0,2,1,3,3,141
0,Confirmed,2/24/2020 6:00:00 PM,Italy,16,Puglia,41.12559576,16.86736689,0,0,0,0,0,0,0
0,Confirmed,2/24/2020 6:00:00 PM,Italy,20,Sardegna,39.21531192,9.110616306,0,0,0,0,0,0,1
0,Confirmed,2/24/2020 6:00:00 PM,Italy,19,Sicilia,38.11569725,13.3623567,0,0,0,0,0,0,5
0,Confirmed,2/24/2020 6:00:00 PM,Italy,9,Toscana,43.76923077,11.25588885,0,0,0,0,0,0,140
0,Confirmed,2/24/2020 6:00:00 PM,Italy,4,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,3
0,Confirmed,2/24/2020 6:00:00 PM,Italy,10,Umbria,43.10675841,12.38824698,0,0,0,0,0,0,0
0,Confirmed,2/24/2020 6:00:00 PM,Italy,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,7
33,Confirmed,2/24/2020 6:00:00 PM,Italy,5,Veneto,45.43490485,12.33845213,12,4,16,16,32,32,2200
0,Confirmed,2/25/2020 6:00:00 PM,Italy,13,Abruzzo,42.35122196,13.39843823,0,0,0,0,0,0,5
0,Confirmed,2/25/2020 6:00:00 PM,Italy,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0
1,Confirmed,2/25/2020 6:00:00 PM,Italy,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,1,1
0,Confirmed,2/25/2020 6:00:00 PM,Italy,18,Calabria,38.90597598,16.59440194,0,0,0,0,0,0,2
0,Confirmed,2/25/2020 6:00:00 PM,Italy,15,Campania,40.83956555,14.25084984,0,0,0,0,0,0,10
26,Confirmed,2/25/2020 6:00:00 PM,Italy,8,Emilia Romagna,44.49436681,11.3417208,15,2,17,9,26,8,391
0,Confirmed,2/25/2020 6:00:00 PM,Italy,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,0,0,0,89
3,Confirmed,2/25/2020 6:00:00 PM,Italy,12,Lazio,41.89277044,12.48366722,1,1,2,0,2,0,124
1,Confirmed,2/25/2020 6:00:00 PM,Italy,7,Liguria,44.41149315,8.9326992,1,0,1,0,1,1,39
240,Confirmed,2/25/2020 6:00:00 PM,Italy,3,Lombardia,45.46679409,9.190347404,79,25,104,127,231,65,3700
0,Confirmed,2/25/2020 6:00:00 PM,Italy,11,Marche,43.61675973,13.5188753,0,0,0,0,0,0,21
0,Confirmed,2/25/2020 6:00:00 PM,Italy,14,Molise,41.55774754,14.65916051,0,0,0,0,0,0,0
3,Confirmed,2/25/2020 6:00:00 PM,Italy,1,Piemonte,45.0732745,7.680687483,2,0,2,1,3,0,141
0,Confirmed,2/25/2020 6:00:00 PM,Italy,16,Puglia,41.12559576,16.86736689,0,0,0,0,0,0,0
0,Confirmed,2/25/2020 6:00:00 PM,Italy,20,Sardegna,39.21531192,9.110616306,0,0,0,0,0,0,1
3,Confirmed,2/25/2020 6:00:00 PM,Italy,19,Sicilia,38.11569725,13.3623567,1,0,2,2,3,3,5
2,Confirmed,2/25/2020 6:00:00 PM,Italy,9,Toscana,43.76923077,11.25588885,2,0,2,0,2,2,296
0,Confirmed,2/25/2020 6:00:00 PM,Italy,4,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,3
0,Confirmed,2/25/2020 6:00:00 PM,Italy,10,Umbria,43.10675841,12.38824698,0,0,0,0,0,0,8
0,Confirmed,2/25/2020 6:00:00 PM,Italy,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,7
43,Confirmed,2/25/2020 6:00:00 PM,Italy,5,Veneto,45.43490485,12.33845213,12,7,19,23,42,10,3780
0,Confirmed,2/26/2020 6:00:00 PM,Italy,13,Abruzzo,42.35122196,13.39843823,0,0,0,0,0,0,13
0,Confirmed,2/26/2020 6:00:00 PM,Italy,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0
1,Confirmed,2/26/2020 6:00:00 PM,Italy,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,1
0,Confirmed,2/26/2020 6:00:00 PM,Italy,18,Calabria,38.90597598,16.59440194,0,0,0,0,0,0,3
0,Confirmed,2/26/2020 6:00:00 PM,Italy,15,Campania,40.83956555,14.25084984,0,0,0,0,0,0,10
47,Confirmed,2/26/2020 6:00:00 PM,Italy,8,Emilia Romagna,44.49436681,11.3417208,20,3,23,23,46,20,577
0,Confirmed,2/26/2020 6:00:00 PM,Italy,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,0,0,0,114
3,Confirmed,2/26/2020 6:00:00 PM,Italy,12,Lazio,41.89277044,12.48366722,0,0,0,0,0,-2,124
11,Confirmed,2/26/2020 6:00:00 PM,Italy,7,Liguria,44.41149315,8.9326992,6,0,6,5,11,10,66
258,Confirmed,2/26/2020 6:00:00 PM,Italy,3,Lombardia,45.46679409,9.190347404,79,25,104,145,249,18,3208
1,Confirmed,2/26/2020 6:00:00 PM,Italy,11,Marche,43.61675973,13.5188753,1,0,1,0,1,1,28
0,Confirmed,2/26/2020 6:00:00 PM,Italy,14,Molise,41.55774754,14.65916051,0,0,0,0,0,0,0
3,Confirmed,2/26/2020 6:00:00 PM,Italy,1,Piemonte,45.0732745,7.680687483,2,0,2,1,3,0,156
0,Confirmed,2/26/2020 6:00:00 PM,Italy,16,Puglia,41.12559576,16.86736689,0,0,0,0,0,0,0
0,Confirmed,2/26/2020 6:00:00 PM,Italy,20,Sardegna,39.21531192,9.110616306,0,0,0,0,0,0,1
3,Confirmed,2/26/2020 6:00:00 PM,Italy,19,Sicilia,38.11569725,13.3623567,1,0,1,2,3,0,5
2,Confirmed,2/26/2020 6:00:00 PM,Italy,9,Toscana,43.76923077,11.25588885,2,0,2,0,2,0,363
0,Confirmed,2/26/2020 6:00:00 PM,Italy,4,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,3
0,Confirmed,2/26/2020 6:00:00 PM,Italy,10,Umbria,43.10675841,12.38824698,0,0,0,0,0,0,8
0,Confirmed,2/26/2020 6:00:00 PM,Italy,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,7
71,Confirmed,2/26/2020 6:00:00 PM,Italy,5,Veneto,45.43490485,12.33845213,16,8,24,45,69,27,4900
1,Confirmed,2/27/2020 6:00:00 PM,Italy,13,Abruzzo,42.35122196,13.39843823,1,0,1,0,1,1,33
0,Confirmed,2/27/2020 6:00:00 PM,Italy,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0
1,Confirmed,2/27/2020 6:00:00 PM,Italy,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,2
0,Confirmed,2/27/2020 6:00:00 PM,Italy,18,Calabria,38.90597598,16.59440194,0,0,0,0,0,0,14
3,Confirmed,2/27/2020 6:00:00 PM,Italy,15,Campania,40.83956555,14.25084984,2,0,2,1,3,3,10
97,Confirmed,2/27/2020 6:00:00 PM,Italy,8,Emilia Romagna,44.49436681,11.3417208,36,6,42,54,96,50,1033
0,Confirmed,2/27/2020 6:00:00 PM,Italy,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,0,0,0,141
3,Confirmed,2/27/2020 6:00:00 PM,Italy,12,Lazio,41.89277044,12.48366722,0,0,0,0,0,0,552
19,Confirmed,2/27/2020 6:00:00 PM,Italy,7,Liguria,44.41149315,8.9326992,9,0,9,10,19,8,78
403,Confirmed,2/27/2020 6:00:00 PM,Italy,3,Lombardia,45.46679409,9.190347404,172,41,213,136,349,100,3320
3,Confirmed,2/27/2020 6:00:00 PM,Italy,11,Marche,43.61675973,13.5188753,2,1,3,0,3,2,46
0,Confirmed,2/27/2020 6:00:00 PM,Italy,14,Molise,41.55774754,14.65916051,0,0,0,0,0,0,0
2,Confirmed,2/27/2020 6:00:00 PM,Italy,1,Piemonte,45.0732745,7.680687483,2,0,2,0,2,-1,156
1,Confirmed,2/27/2020 6:00:00 PM,Italy,16,Puglia,41.12559576,16.86736689,1,0,1,0,1,1,0
0,Confirmed,2/27/2020 6:00:00 PM,Italy,20,Sardegna,39.21531192,9.110616306,0,0,0,0,0,0,1
4,Confirmed,2/27/2020 6:00:00 PM,Italy,19,Sicilia,38.11569725,13.3623567,1,0,1,1,2,-1,5
2,Confirmed,2/27/2020 6:00:00 PM,Italy,9,Toscana,43.76923077,11.25588885,2,0,2,0,2,0,410
0,Confirmed,2/27/2020 6:00:00 PM,Italy,4,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,32
0,Confirmed,2/27/2020 6:00:00 PM,Italy,10,Umbria,43.10675841,12.38824698,0,0,0,0,0,0,8
0,Confirmed,2/27/2020 6:00:00 PM,Italy,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,9
111,Confirmed,2/27/2020 6:00:00 PM,Italy,5,Veneto,45.43490485,12.33845213,19,8,27,82,109,40,6164
1,Confirmed,2/28/2020 6:00:00 PM,Italy,13,Abruzzo,42.35122196,13.39843823,1,0,1,0,1,0,33
0,Confirmed,2/28/2020 6:00:00 PM,Italy,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0
1,Confirmed,2/28/2020 6:00:00 PM,Italy,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,2
1,Confirmed,2/28/2020 6:00:00 PM,Italy,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,1,21
4,Confirmed,2/28/2020 6:00:00 PM,Italy,15,Campania,40.83956555,14.25084984,2,0,2,2,4,1,213
145,Confirmed,2/28/2020 6:00:00 PM,Italy,8,Emilia Romagna,44.49436681,11.3417208,56,6,62,81,143,47,1277
0,Confirmed,2/28/2020 6:00:00 PM,Italy,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,0,0,0,169
3,Confirmed,2/28/2020 6:00:00 PM,Italy,12,Lazio,41.89277044,12.48366722,0,0,0,0,0,0,611
19,Confirmed,2/28/2020 6:00:00 PM,Italy,7,Liguria,44.41149315,8.9326992,9,0,9,10,19,0,112
531,Confirmed,2/28/2020 6:00:00 PM,Italy,3,Lombardia,45.46679409,9.190347404,235,47,282,192,474,125,4835
6,Confirmed,2/28/2020 6:00:00 PM,Italy,11,Marche,43.61675973,13.5188753,3,2,5,1,6,3,47
0,Confirmed,2/28/2020 6:00:00 PM,Italy,14,Molise,41.55774754,14.65916051,0,0,0,0,0,0,0
11,Confirmed,2/28/2020 6:00:00 PM,Italy,1,Piemonte,45.0732745,7.680687483,7,0,7,4,11,9,227
3,Confirmed,2/28/2020 6:00:00 PM,Italy,16,Puglia,41.12559576,16.86736689,1,0,1,2,3,2,242
0,Confirmed,2/28/2020 6:00:00 PM,Italy,20,Sardegna,39.21531192,9.110616306,0,0,0,0,0,0,1
4,Confirmed,2/28/2020 6:00:00 PM,Italy,19,Sicilia,38.11569725,13.3623567,1,0,1,1,2,0,5
8,Confirmed,2/28/2020 6:00:00 PM,Italy,9,Toscana,43.76923077,11.25588885,5,0,5,2,7,5,437
0,Confirmed,2/28/2020 6:00:00 PM,Italy,4,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,32
0,Confirmed,2/28/2020 6:00:00 PM,Italy,10,Umbria,43.10675841,12.38824698,0,0,0,0,0,0,8
0,Confirmed,2/28/2020 6:00:00 PM,Italy,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,9
151,Confirmed,2/28/2020 6:00:00 PM,Italy,5,Veneto,45.43490485,12.33845213,24,9,33,116,149,40,7414
2,Confirmed,2/29/2020 5:00:00 PM,Italy,13,Abruzzo,42.35122196,13.39843823,2,0,2,0,2,1,43
0,Confirmed,2/29/2020 5:00:00 PM,Italy,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,32
1,Confirmed,2/29/2020 5:00:00 PM,Italy,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,16
1,Confirmed,2/29/2020 5:00:00 PM,Italy,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,0,27
13,Confirmed,2/29/2020 5:00:00 PM,Italy,15,Campania,40.83956555,14.25084984,3,0,3,10,13,9,373
217,Confirmed,2/29/2020 5:00:00 PM,Italy,8,Emilia Romagna,44.49436681,11.3417208,86,11,97,116,213,70,1550
0,Confirmed,2/29/2020 5:00:00 PM,Italy,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,0,0,0,189
6,Confirmed,2/29/2020 5:00:00 PM,Italy,12,Lazio,41.89277044,12.48366722,3,0,3,0,3,3,679
42,Confirmed,2/29/2020 5:00:00 PM,Italy,7,Liguria,44.41149315,8.9326992,4,1,5,33,38,19,121
615,Confirmed,2/29/2020 5:00:00 PM,Italy,3,Lombardia,45.46679409,9.190347404,256,80,336,216,552,78,5723
11,Confirmed,2/29/2020 5:00:00 PM,Italy,11,Marche,43.61675973,13.5188753,6,2,8,3,11,5,68
0,Confirmed,2/29/2020 5:00:00 PM,Italy,14,Molise,41.55774754,14.65916051,0,0,0,0,0,0,0
11,Confirmed,2/29/2020 5:00:00 PM,Italy,1,Piemonte,45.0732745,7.680687483,7,0,7,4,11,0,308
3,Confirmed,2/29/2020 5:00:00 PM,Italy,16,Puglia,41.12559576,16.86736689,1,0,1,2,3,0,252
0,Confirmed,2/29/2020 5:00:00 PM,Italy,20,Sardegna,39.21531192,9.110616306,0,0,0,0,0,0,1
4,Confirmed,2/29/2020 5:00:00 PM,Italy,19,Sicilia,38.11569725,13.3623567,1,0,1,1,2,0,6
11,Confirmed,2/29/2020 5:00:00 PM,Italy,9,Toscana,43.76923077,11.25588885,7,0,7,3,10,3,531
0,Confirmed,2/29/2020 5:00:00 PM,Italy,4,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,43
0,Confirmed,2/29/2020 5:00:00 PM,Italy,10,Umbria,43.10675841,12.38824698,0,0,0,0,0,0,31
0,Confirmed,2/29/2020 5:00:00 PM,Italy,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,9
191,Confirmed,2/29/2020 5:00:00 PM,Italy,5,Veneto,45.43490485,12.33845213,24,11,35,154,189,40,8659
5,Confirmed,3/1/2020 5:00:00 PM,Italy,13,Abruzzo,42.35122196,13.39843823,3,0,3,2,5,3,52
0,Confirmed,3/1/2020 5:00:00 PM,Italy,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,39
1,Confirmed,3/1/2020 5:00:00 PM,Italy,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,20
1,Confirmed,3/1/2020 5:00:00 PM,Italy,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,0,35
17,Confirmed,3/1/2020 5:00:00 PM,Italy,15,Campania,40.83956555,14.25084984,4,0,4,13,17,4,373
285,Confirmed,3/1/2020 5:00:00 PM,Italy,8,Emilia Romagna,44.49436681,11.3417208,127,13,140,137,277,64,1795
6,Confirmed,3/1/2020 5:00:00 PM,Italy,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,6,6,6,243
6,Confirmed,3/1/2020 5:00:00 PM,Italy,12,Lazio,41.89277044,12.48366722,3,0,3,0,3,0,724
25,Confirmed,3/1/2020 5:00:00 PM,Italy,7,Liguria,44.41149315,8.9326992,12,1,13,8,21,-17,121
984,Confirmed,3/1/2020 5:00:00 PM,Italy,3,Lombardia,45.46679409,9.190347404,406,106,512,375,887,335,6879
25,Confirmed,3/1/2020 5:00:00 PM,Italy,11,Marche,43.61675973,13.5188753,12,5,17,8,25,14,101
0,Confirmed,3/1/2020 5:00:00 PM,Italy,14,Molise,41.55774754,14.65916051,0,0,0,0,0,0,6
49,Confirmed,3/1/2020 5:00:00 PM,Italy,1,Piemonte,45.0732745,7.680687483,11,2,13,36,49,38,362
3,Confirmed,3/1/2020 5:00:00 PM,Italy,16,Puglia,41.12559576,16.86736689,1,0,1,2,3,0,262
0,Confirmed,3/1/2020 5:00:00 PM,Italy,20,Sardegna,39.21531192,9.110616306,0,0,0,0,0,0,29
9,Confirmed,3/1/2020 5:00:00 PM,Italy,19,Sicilia,38.11569725,13.3623567,1,0,1,6,7,5,291
13,Confirmed,3/1/2020 5:00:00 PM,Italy,9,Toscana,43.76923077,11.25588885,7,0,7,5,12,2,572
0,Confirmed,3/1/2020 5:00:00 PM,Italy,4,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,122
2,Confirmed,3/1/2020 5:00:00 PM,Italy,10,Umbria,43.10675841,12.38824698,0,0,0,2,2,2,35
0,Confirmed,3/1/2020 5:00:00 PM,Italy,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,10
263,Confirmed,3/1/2020 5:00:00 PM,Italy,5,Veneto,45.43490485,12.33845213,51,13,64,197,261,72,9056
5,Confirmed,3/2/2020 6:00:00 PM,Italy,13,Abruzzo,42.35122196,13.39843823,3,0,3,2,5,0,52
0,Confirmed,3/2/2020 6:00:00 PM,Italy,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,39
1,Confirmed,3/2/2020 6:00:00 PM,Italy,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,20
1,Confirmed,3/2/2020 6:00:00 PM,Italy,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,0,39
17,Confirmed,3/2/2020 6:00:00 PM,Italy,15,Campania,40.83956555,14.25084984,4,0,4,13,17,0,373
335,Confirmed,3/2/2020 6:00:00 PM,Italy,8,Emilia Romagna,44.49436681,11.3417208,148,16,164,160,324,47,1973
9,Confirmed,3/2/2020 6:00:00 PM,Italy,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,9,9,3,269
7,Confirmed,3/2/2020 6:00:00 PM,Italy,12,Lazio,41.89277044,12.48366722,3,0,3,1,4,1,773
22,Confirmed,3/2/2020 6:00:00 PM,Italy,7,Liguria,44.41149315,8.9326992,12,1,13,5,18,-3,121
1254,Confirmed,3/2/2020 6:00:00 PM,Italy,3,Lombardia,45.46679409,9.190347404,478,127,605,472,1077,190,7925
35,Confirmed,3/2/2020 6:00:00 PM,Italy,11,Marche,43.61675973,13.5188753,17,6,23,11,34,9,137
0,Confirmed,3/2/2020 6:00:00 PM,Italy,14,Molise,41.55774754,14.65916051,0,0,0,0,0,0,13
51,Confirmed,3/2/2020 6:00:00 PM,Italy,1,Piemonte,45.0732745,7.680687483,12,2,14,37,51,2,434
4,Confirmed,3/2/2020 6:00:00 PM,Italy,16,Puglia,41.12559576,16.86736689,2,0,2,2,4,1,278
0,Confirmed,3/2/2020 6:00:00 PM,Italy,20,Sardegna,39.21531192,9.110616306,0,0,0,0,0,0,29
7,Confirmed,3/2/2020 6:00:00 PM,Italy,19,Sicilia,38.11569725,13.3623567,2,0,2,3,5,-2,307
13,Confirmed,3/2/2020 6:00:00 PM,Italy,9,Toscana,43.76923077,11.25588885,7,0,7,5,12,0,613
0,Confirmed,3/2/2020 6:00:00 PM,Italy,4,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,122
2,Confirmed,3/2/2020 6:00:00 PM,Italy,10,Umbria,43.10675841,12.38824698,0,0,0,2,2,0,35
0,Confirmed,3/2/2020 6:00:00 PM,Italy,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,11
273,Confirmed,3/2/2020 6:00:00 PM,Italy,5,Veneto,45.43490485,12.33845213,53,14,67,204,271,10,9782
6,Confirmed,3/3/2020 6:00:00 PM,Italy,13,Abruzzo,42.35122196,13.39843823,5,0,5,1,6,1,52
1,Confirmed,3/3/2020 6:00:00 PM,Italy,17,Basilicata,40.63947052,15.80514834,0,0,0,1,1,1,42
1,Confirmed,3/3/2020 6:00:00 PM,Italy,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,20
1,Confirmed,3/3/2020 6:00:00 PM,Italy,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,0,39
30,Confirmed,3/3/2020 6:00:00 PM,Italy,15,Campania,40.83956555,14.25084984,11,0,11,19,30,13,405
420,Confirmed,3/3/2020 6:00:00 PM,Italy,8,Emilia Romagna,44.49436681,11.3417208,187,24,211,187,398,74,2012
13,Confirmed,3/3/2020 6:00:00 PM,Italy,6,Friuli Venezia Giulia,45.6494354,13.76813649,1,0,1,12,13,4,354
14,Confirmed,3/3/2020 6:00:00 PM,Italy,12,Lazio,41.89277044,12.48366722,10,0,10,1,11,7,877
24,Confirmed,3/3/2020 6:00:00 PM,Italy,7,Liguria,44.41149315,8.9326992,12,2,14,5,19,1,121
1520,Confirmed,3/3/2020 6:00:00 PM,Italy,3,Lombardia,45.46679409,9.190347404,698,167,865,461,1326,249,9577
61,Confirmed,3/3/2020 6:00:00 PM,Italy,11,Marche,43.61675973,13.5188753,27,13,40,19,59,25,200
3,Confirmed,3/3/2020 6:00:00 PM,Italy,14,Molise,41.55774754,14.65916051,3,0,3,0,3,3,13
56,Confirmed,3/3/2020 6:00:00 PM,Italy,1,Piemonte,45.0732745,7.680687483,13,3,16,40,56,5,458
6,Confirmed,3/3/2020 6:00:00 PM,Italy,16,Puglia,41.12559576,16.86736689,2,0,2,4,6,2,298
1,Confirmed,3/3/2020 6:00:00 PM,Italy,20,Sardegna,39.21531192,9.110616306,1,0,1,0,1,1,29
7,Confirmed,3/3/2020 6:00:00 PM,Italy,19,Sicilia,38.11569725,13.3623567,2,0,2,3,5,0,307
19,Confirmed,3/3/2020 6:00:00 PM,Italy,9,Toscana,43.76923077,11.25588885,10,0,10,8,18,6,697
4,Confirmed,3/3/2020 6:00:00 PM,Italy,4,P.A. Trento,46.06893511,11.12123097,1,0,1,3,4,4,122
8,Confirmed,3/3/2020 6:00:00 PM,Italy,10,Umbria,43.10675841,12.38824698,1,1,2,6,8,6,45
0,Confirmed,3/3/2020 6:00:00 PM,Italy,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,12
307,Confirmed,3/3/2020 6:00:00 PM,Italy,5,Veneto,45.43490485,12.33845213,49,19,68,229,297,26,10176
7,Confirmed,3/4/2020 5:00:00 PM,Italy,13,Abruzzo,42.35122196,13.39843823,7,0,7,0,7,1,85
1,Confirmed,3/4/2020 5:00:00 PM,Italy,17,Basilicata,40.63947052,15.80514834,0,0,0,1,1,0,48
1,Confirmed,3/4/2020 5:00:00 PM,Italy,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,20
1,Confirmed,3/4/2020 5:00:00 PM,Italy,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,0,46
31,Confirmed,3/4/2020 5:00:00 PM,Italy,15,Campania,40.83956555,14.25084984,11,0,11,20,31,1,429
544,Confirmed,3/4/2020 5:00:00 PM,Italy,8,Emilia Romagna,44.49436681,11.3417208,256,26,282,234,516,118,2500
18,Confirmed,3/4/2020 5:00:00 PM,Italy,6,Friuli Venezia Giulia,45.6494354,13.76813649,3,0,3,15,18,5,376
30,Confirmed,3/4/2020 5:00:00 PM,Italy,12,Lazio,41.89277044,12.48366722,15,3,18,9,27,16,995
26,Confirmed,3/4/2020 5:00:00 PM,Italy,7,Liguria,44.41149315,8.9326992,10,3,13,8,21,2,133
1820,Confirmed,3/4/2020 5:00:00 PM,Italy,3,Lombardia,45.46679409,9.190347404,877,209,1086,411,1497,171,12138
84,Confirmed,3/4/2020 5:00:00 PM,Italy,11,Marche,43.61675973,13.5188753,34,15,49,31,80,21,288
3,Confirmed,3/4/2020 5:00:00 PM,Italy,14,Molise,41.55774754,14.65916051,3,0,3,0,3,0,19
82,Confirmed,3/4/2020 5:00:00 PM,Italy,1,Piemonte,45.0732745,7.680687483,26,13,39,43,82,26,543
9,Confirmed,3/4/2020 5:00:00 PM,Italy,16,Puglia,41.12559576,16.86736689,4,0,4,3,7,1,322
2,Confirmed,3/4/2020 5:00:00 PM,Italy,20,Sardegna,39.21531192,9.110616306,1,0,1,1,2,1,42
18,Confirmed,3/4/2020 5:00:00 PM,Italy,19,Sicilia,38.11569725,13.3623567,5,0,5,11,16,11,367
